,Year,State,County,Deaths
690,2006.0,MA,Bristol County,112.0
691,2007.0,MA,Bristol County,97.0
692,2008.0,MA,Bristol County,102.0
693,2009.0,MA,Bristol County,82.0
694,2010.0,MA,Bristol County,115.0
695,2011.0,MA,Bristol County,125.0
696,2012.0,MA,Bristol County,113.0
697,2013.0,MA,Bristol County,144.0
698,2014.0,MA,Bristol County,181.0
699,2015.0,MA,Bristol County,186.0
700,2014.0,RI,Bristol County,11.0
701,2003.0,NY,Bronx County,192.0
702,2004.0,NY,Bronx County,175.0
703,2005.0,NY,Bronx County,189.0
704,2006.0,NY,Bronx County,254.0
705,2007.0,NY,Bronx County,236.0
706,2008.0,NY,Bronx County,203.0
707,2009.0,NY,Bronx County,191.0
708,2010.0,NY,Bronx County,169.0
709,2011.0,NY,Bronx County,182.0
710,2012.0,NY,Bronx County,198.0
711,2013.0,NY,Bronx County,215.0
712,2014.0,NY,Bronx County,204.0
713,2015.0,NY,Bronx County,285.0
714,2011.0,WV,Brooke County,14.0
715,2014.0,WV,Brooke County,10.0
716,2007.0,NY,Broome County,10.0
717,2008.0,NY,Broome County,12.0
718,2009.0,NY,Broome County,11.0
719,2010.0,NY,Broome County,16.0
720,2011.0,NY,Broome County,17.0
721,2012.0,NY,Broome County,16.0
722,2013.0,NY,Broome County,27.0
723,2014.0,NY,Broome County,34.0
724,2015.0,NY,Broome County,34.0
725,2003.0,FL,Broward County,230.0
726,2004.0,FL,Broward County,287.0
727,2005.0,FL,Broward County,320.0
728,2006.0,FL,Broward County,282.0
729,2007.0,FL,Broward County,282.0
730,2008.0,FL,Broward County,326.0
731,2009.0,FL,Broward County,305.0
732,2010.0,FL,Broward County,262.0
733,2011.0,FL,Broward County,233.0
734,2012.0,FL,Broward County,228.0
735,2013.0,FL,Broward County,210.0
736,2014.0,FL,Broward County,230.0
737,2015.0,FL,Broward County,279.0
738,2008.0,OH,Brown County,12.0
739,2010.0,OH,Brown County,16.0
740,2011.0,OH,Brown County,11.0
741,2012.0,OH,Brown County,13.0
742,2013.0,OH,Brown County,17.0
743,2014.0,OH,Brown County,17.0
744,2015.0,OH,Brown County,25.0
745,2004.0,WI,Brown County,11.0
746,2006.0,WI,Brown County,21.0
747,2007.0,WI,Brown County,10.0
748,2008.0,WI,Brown County,11.0
749,2009.0,WI,Brown County,16.0
750,2010.0,WI,Brown County,11.0
751,2011.0,WI,Brown County,22.0
752,2012.0,WI,Brown County,21.0
753,2013.0,WI,Brown County,18.0
754,2014.0,WI,Brown County,20.0
755,2015.0,WI,Brown County,19.0
756,2003.0,NC,Brunswick County,10.0
757,2004.0,NC,Brunswick County,11.0
758,2005.0,NC,Brunswick County,17.0
759,2006.0,NC,Brunswick County,17.0
760,2008.0,NC,Brunswick County,15.0
761,2009.0,NC,Brunswick County,25.0
762,2010.0,NC,Brunswick County,20.0
763,2011.0,NC,Brunswick County,29.0
764,2012.0,NC,Brunswick County,25.0
765,2013.0,NC,Brunswick County,28.0
766,2014.0,NC,Brunswick County,20.0
767,2015.0,NC,Brunswick County,28.0
768,2012.0,OK,Bryan County,12.0
769,2009.0,MO,Buchanan County,10.0
770,2013.0,MO,Buchanan County,13.0
771,2014.0,MO,Buchanan County,11.0
772,2005.0,VA,Buchanan County,10.0
773,2008.0,VA,Buchanan County,13.0
774,2011.0,VA,Buchanan County,10.0
775,2012.0,VA,Buchanan County,13.0
776,2003.0,PA,Bucks County,69.0
777,2004.0,PA,Bucks County,65.0
778,2005.0,PA,Bucks County,70.0
779,2006.0,PA,Bucks County,101.0
780,2007.0,PA,Bucks County,80.0
781,2008.0,PA,Bucks County,85.0
782,2009.0,PA,Bucks County,110.0
783,2010.0,PA,Bucks County,93.0
784,2011.0,PA,Bucks County,135.0
785,2012.0,PA,Bucks County,125.0
786,2013.0,PA,Bucks County,162.0
787,2014.0,PA,Bucks County,158.0
788,2015.0,PA,Bucks County,149.0
789,2011.0,KY,Bullitt County,12.0
790,2012.0,KY,Bullitt County,22.0
791,2013.0,KY,Bullitt County,10.0
792,2014.0,KY,Bullitt County,25.0
793,2015.0,KY,Bullitt County,13.0
794,2003.0,NC,Buncombe County,22.0
795,2004.0,NC,Buncombe County,31.0
796,2005.0,NC,Buncombe County,35.0
797,2006.0,NC,Buncombe County,22.0
798,2007.0,NC,Buncombe County,27.0
799,2008.0,NC,Buncombe County,19.0
800,2009.0,NC,Buncombe County,17.0
801,2010.0,NC,Buncombe County,21.0
802,2011.0,NC,Buncombe County,35.0
803,2012.0,NC,Buncombe County,25.0
804,2013.0,NC,Buncombe County,27.0
805,2014.0,NC,Buncombe County,28.0
806,2015.0,NC,Buncombe County,37.0
807,2015.0,IL,Bureau County,11.0
808,2003.0,NC,Burke County,10.0
809,2004.0,NC,Burke County,17.0
810,2005.0,NC,Burke County,14.0
811,2006.0,NC,Burke County,20.0
812,2007.0,NC,Burke County,25.0
813,2008.0,NC,Burke County,23.0
814,2009.0,NC,Burke County,17.0
815,2010.0,NC,Burke County,19.0
816,2011.0,NC,Burke County,16.0
817,2012.0,NC,Burke County,22.0
818,2013.0,NC,Burke County,29.0
819,2014.0,NC,Burke County,23.0
820,2015.0,NC,Burke County,31.0
821,2003.0,NJ,Burlington County,26.0
822,2004.0,NJ,Burlington County,27.0
823,2005.0,NJ,Burlington County,30.0
824,2006.0,NJ,Burlington County,44.0
825,2007.0,NJ,Burlington County,27.0
826,2008.0,NJ,Burlington County,34.0
827,2009.0,NJ,Burlington County,29.0
828,2010.0,NJ,Burlington County,46.0
829,2011.0,NJ,Burlington County,49.0
830,2012.0,NJ,Burlington County,69.0
831,2013.0,NJ,Burlington County,84.0
832,2014.0,NJ,Burlington County,62.0
833,2015.0,NJ,Burlington County,82.0
834,2012.0,KS,Butler County,10.0
835,2013.0,KS,Butler County,11.0
836,2015.0,KY,Butler County,10.0
837,2009.0,MO,Butler County,12.0
838,2011.0,MO,Butler County,15.0
839,2014.0,MO,Butler County,13.0
840,2003.0,OH,Butler County,41.0
841,2004.0,OH,Butler County,39.0
842,2005.0,OH,Butler County,52.0
843,2006.0,OH,Butler County,60.0
844,2007.0,OH,Butler County,74.0
845,2008.0,OH,Butler County,77.0
846,2009.0,OH,Butler County,79.0
847,2010.0,OH,Butler County,73.0
848,2011.0,OH,Butler County,104.0
849,2012.0,OH,Butler County,90.0
850,2013.0,OH,Butler County,120.0
851,2014.0,OH,Butler County,151.0
852,2015.0,OH,Butler County,194.0
853,2003.0,PA,Butler County,13.0
854,2004.0,PA,Butler County,12.0
855,2005.0,PA,Butler County,10.0
856,2006.0,PA,Butler County,13.0
857,2007.0,PA,Butler County,17.0
858,2008.0,PA,Butler County,14.0
859,2009.0,PA,Butler County,17.0
860,2010.0,PA,Butler County,19.0
861,2011.0,PA,Butler County,27.0
862,2012.0,PA,Butler County,22.0
863,2013.0,PA,Butler County,37.0
864,2014.0,PA,Butler County,34.0
865,2015.0,PA,Butler County,52.0
866,2003.0,CA,Butte County,40.0
867,2004.0,CA,Butte County,31.0
868,2005.0,CA,Butte County,25.0
869,2006.0,CA,Butte County,62.0
870,2007.0,CA,Butte County,58.0
871,2008.0,CA,Butte County,58.0
872,2009.0,CA,Butte County,59.0
873,2010.0,CA,Butte County,84.0
874,2011.0,CA,Butte County,76.0
875,2012.0,CA,Butte County,67.0
876,2013.0,CA,Butte County,54.0
877,2014.0,CA,Butte County,70.0
878,2015.0,CA,Butte County,63.0
879,2004.0,NC,Cabarrus County,17.0
880,2005.0,NC,Cabarrus County,28.0
881,2006.0,NC,Cabarrus County,18.0
882,2007.0,NC,Cabarrus County,17.0
883,2008.0,NC,Cabarrus County,21.0
884,2009.0,NC,Cabarrus County,21.0
885,2010.0,NC,Cabarrus County,20.0
886,2011.0,NC,Cabarrus County,14.0
887,2012.0,NC,Cabarrus County,13.0
888,2013.0,NC,Cabarrus County,27.0
889,2014.0,NC,Cabarrus County,22.0
890,2015.0,NC,Cabarrus County,23.0
891,2003.0,WV,Cabell County,19.0
892,2004.0,WV,Cabell County,20.0
893,2005.0,WV,Cabell County,11.0
894,2006.0,WV,Cabell County,28.0
895,2007.0,WV,Cabell County,39.0
896,2008.0,WV,Cabell County,28.0
897,2010.0,WV,Cabell County,26.0
898,2011.0,WV,Cabell County,37.0
899,2012.0,WV,Cabell County,24.0
900,2013.0,WV,Cabell County,48.0
901,2014.0,WV,Cabell County,46.0
902,2015.0,WV,Cabell County,74.0
903,2013.0,UT,Cache County,11.0
904,2014.0,UT,Cache County,11.0
905,2003.0,LA,Caddo Parish,22.0
906,2004.0,LA,Caddo Parish,37.0
907,2005.0,LA,Caddo Parish,25.0
908,2006.0,LA,Caddo Parish,28.0
909,2007.0,LA,Caddo Parish,32.0
910,2008.0,LA,Caddo Parish,17.0
911,2009.0,LA,Caddo Parish,24.0
912,2010.0,LA,Caddo Parish,20.0
913,2011.0,LA,Caddo Parish,26.0
914,2012.0,LA,Caddo Parish,14.0
915,2013.0,LA,Caddo Parish,22.0
916,2014.0,LA,Caddo Parish,15.0
917,2015.0,LA,Caddo Parish,26.0
918,2011.0,CA,Calaveras County,10.0
919,2003.0,LA,Calcasieu Parish,25.0
920,2004.0,LA,Calcasieu Parish,18.0
921,2005.0,LA,Calcasieu Parish,47.0
922,2006.0,LA,Calcasieu Parish,54.0
923,2007.0,LA,Calcasieu Parish,53.0
924,2008.0,LA,Calcasieu Parish,21.0
925,2009.0,LA,Calcasieu Parish,27.0
926,2010.0,LA,Calcasieu Parish,19.0
927,2011.0,LA,Calcasieu Parish,16.0
928,2012.0,LA,Calcasieu Parish,22.0
929,2013.0,LA,Calcasieu Parish,19.0
930,2014.0,LA,Calcasieu Parish,25.0
931,2015.0,LA,Calcasieu Parish,16.0
932,2004.0,NC,Caldwell County,16.0
933,2005.0,NC,Caldwell County,10.0
934,2006.0,NC,Caldwell County,16.0
935,2007.0,NC,Caldwell County,10.0
936,2008.0,NC,Caldwell County,18.0
937,2009.0,NC,Caldwell County,17.0
938,2011.0,NC,Caldwell County,10.0
939,2012.0,NC,Caldwell County,13.0
940,2014.0,NC,Caldwell County,13.0
941,2015.0,NC,Caldwell County,27.0
942,2007.0,AL,Calhoun County,11.0
943,2008.0,AL,Calhoun County,17.0
944,2009.0,AL,Calhoun County,12.0
945,2010.0,AL,Calhoun County,19.0
946,2011.0,AL,Calhoun County,12.0
947,2014.0,AL,Calhoun County,19.0
948,2015.0,AL,Calhoun County,20.0
949,2003.0,MI,Calhoun County,15.0
950,2004.0,MI,Calhoun County,23.0
951,2005.0,MI,Calhoun County,14.0
952,2006.0,MI,Calhoun County,22.0
953,2007.0,MI,Calhoun County,25.0
954,2008.0,MI,Calhoun County,21.0
955,2009.0,MI,Calhoun County,36.0
956,2010.0,MI,Calhoun County,27.0
957,2011.0,MI,Calhoun County,28.0
958,2012.0,MI,Calhoun County,34.0
959,2013.0,MI,Calhoun County,28.0
960,2014.0,MI,Calhoun County,26.0
961,2015.0,MI,Calhoun County,41.0
962,2007.0,MD,Calvert County,13.0
963,2012.0,MD,Calvert County,10.0
964,2013.0,MD,Calvert County,10.0
965,2014.0,MD,Calvert County,12.0
966,2015.0,MD,Calvert County,14.0
967,2003.0,PA,Cambria County,20.0
968,2004.0,PA,Cambria County,29.0
969,2005.0,PA,Cambria County,25.0
970,2006.0,PA,Cambria County,29.0
971,2007.0,PA,Cambria County,38.0
972,2008.0,PA,Cambria County,30.0
973,2009.0,PA,Cambria County,33.0
974,2010.0,PA,Cambria County,37.0
975,2011.0,PA,Cambria County,25.0
976,2012.0,PA,Cambria County,30.0
977,2013.0,PA,Cambria County,46.0
978,2014.0,PA,Cambria County,35.0
979,2015.0,PA,Cambria County,53.0
980,2011.0,GA,Camden County,10.0
981,2003.0,NJ,Camden County,49.0
982,2004.0,NJ,Camden County,62.0
983,2005.0,NJ,Camden County,92.0
984,2006.0,NJ,Camden County,136.0
985,2007.0,NJ,Camden County,97.0
986,2008.0,NJ,Camden County,78.0
987,2009.0,NJ,Camden County,62.0
988,2010.0,NJ,Camden County,96.0
989,2011.0,NJ,Camden County,118.0
990,2012.0,NJ,Camden County,117.0
991,2013.0,NJ,Camden County,137.0
992,2014.0,NJ,Camden County,123.0
993,2015.0,NJ,Camden County,154.0
994,2004.0,TX,Cameron County,16.0
995,2005.0,TX,Cameron County,19.0
996,2007.0,TX,Cameron County,11.0
997,2008.0,TX,Cameron County,15.0
998,2009.0,TX,Cameron County,18.0
999,2010.0,TX,Cameron County,13.0
1000,2012.0,TX,Cameron County,15.0
1001,2015.0,TX,Cameron County,17.0
1002,2003.0,KY,Campbell County,13.0
1003,2004.0,KY,Campbell County,10.0
1004,2005.0,KY,Campbell County,16.0
1005,2006.0,KY,Campbell County,25.0
1006,2007.0,KY,Campbell County,11.0
1007,2008.0,KY,Campbell County,20.0
1008,2009.0,KY,Campbell County,18.0
1009,2010.0,KY,Campbell County,23.0
1010,2011.0,KY,Campbell County,31.0
1011,2012.0,KY,Campbell County,53.0
1012,2013.0,KY,Campbell County,27.0
1013,2014.0,KY,Campbell County,42.0
1014,2015.0,KY,Campbell County,46.0
1015,2006.0,TN,Campbell County,19.0
1016,2007.0,TN,Campbell County,12.0
1017,2008.0,TN,Campbell County,12.0
1018,2010.0,TN,Campbell County,11.0
1019,2011.0,TN,Campbell County,15.0
1020,2013.0,TN,Campbell County,14.0
1021,2014.0,TN,Campbell County,15.0
1022,2015.0,TN,Campbell County,21.0
1023,2004.0,OK,Canadian County,10.0
1024,2007.0,OK,Canadian County,10.0
1025,2010.0,OK,Canadian County,12.0
1026,2011.0,OK,Canadian County,17.0
1027,2013.0,OK,Canadian County,14.0
1028,2014.0,OK,Canadian County,16.0
1029,2015.0,OK,Canadian County,13.0
1030,2010.0,ID,Canyon County,16.0
1031,2011.0,ID,Canyon County,10.0
1032,2013.0,ID,Canyon County,12.0
1033,2014.0,ID,Canyon County,20.0
1034,2007.0,MO,Cape Girardeau County,10.0
1035,2010.0,MO,Cape Girardeau County,11.0
1036,2005.0,NJ,Cape May County,16.0
1037,2006.0,NJ,Cape May County,24.0
1038,2008.0,NJ,Cape May County,10.0
1039,2011.0,NJ,Cape May County,14.0
1040,2012.0,NJ,Cape May County,23.0
1041,2013.0,NJ,Cape May County,29.0
1042,2014.0,NJ,Cape May County,16.0
1043,2015.0,NJ,Cape May County,23.0
1044,2005.0,PA,Carbon County,10.0
1045,2008.0,PA,Carbon County,12.0
1046,2011.0,PA,Carbon County,12.0
1047,2013.0,PA,Carbon County,17.0
1048,2014.0,PA,Carbon County,17.0
1049,2015.0,PA,Carbon County,14.0
1050,2011.0,MD,Caroline County,11.0
1051,2004.0,GA,Carroll County,14.0
1052,2005.0,GA,Carroll County,16.0
1053,2006.0,GA,Carroll County,14.0
1054,2007.0,GA,Carroll County,22.0
1055,2008.0,GA,Carroll County,24.0
1056,2009.0,GA,Carroll County,26.0
1057,2010.0,GA,Carroll County,17.0
1058,2011.0,GA,Carroll County,22.0
1059,2012.0,GA,Carroll County,13.0
1060,2013.0,GA,Carroll County,16.0
1061,2014.0,GA,Carroll County,17.0
1062,2015.0,GA,Carroll County,18.0
1063,2003.0,MD,Carroll County,23.0
1064,2004.0,MD,Carroll County,14.0
1065,2005.0,MD,Carroll County,18.0
1066,2006.0,MD,Carroll County,13.0
1067,2007.0,MD,Carroll County,16.0
1068,2008.0,MD,Carroll County,15.0
1069,2009.0,MD,Carroll County,20.0
1070,2010.0,MD,Carroll County,12.0
1071,2012.0,MD,Carroll County,21.0
1072,2013.0,MD,Carroll County,22.0
1073,2014.0,MD,Carroll County,24.0
1074,2015.0,MD,Carroll County,41.0
1075,2007.0,NH,Carroll County,12.0
1076,2015.0,NH,Carroll County,15.0
1077,2014.0,VA,Carroll County,10.0
1078,2004.0,NV,Carson City,10.0
1079,2009.0,NV,Carson City,14.0
1080,2014.0,NV,Carson City,10.0
1081,2015.0,NV,Carson City,24.0
1082,2007.0,KY,Carter County,11.0
1083,2008.0,KY,Carter County,15.0
1084,2010.0,KY,Carter County,16.0
1085,2009.0,OK,Carter County,11.0
1086,2010.0,OK,Carter County,11.0
1087,2011.0,OK,Carter County,15.0
1088,2012.0,OK,Carter County,15.0
1089,2013.0,OK,Carter County,15.0
1090,2014.0,OK,Carter County,12.0
1091,2015.0,OK,Carter County,14.0
1092,2010.0,TN,Carter County,12.0
1093,2011.0,TN,Carter County,12.0
1094,2012.0,TN,Carter County,10.0
1095,2015.0,TN,Carter County,12.0
1096,2004.0,NC,Carteret County,12.0
1097,2005.0,NC,Carteret County,11.0
1098,2008.0,NC,Carteret County,10.0
1099,2009.0,NC,Carteret County,12.0
1100,2010.0,NC,Carteret County,10.0
1101,2011.0,NC,Carteret County,17.0
1102,2014.0,NC,Carteret County,15.0
1103,2015.0,NC,Carteret County,18.0
1104,2008.0,MT,Cascade County,10.0
1105,2013.0,MT,Cascade County,11.0
1106,2011.0,MI,Cass County,13.0
1107,2007.0,MO,Cass County,10.0
1108,2008.0,MO,Cass County,12.0
1109,2009.0,MO,Cass County,10.0
1110,2011.0,MO,Cass County,13.0
1111,2014.0,MO,Cass County,12.0
1112,2015.0,MO,Cass County,12.0
1113,2014.0,ND,Cass County,10.0
1114,2003.0,NC,Catawba County,17.0
1115,2004.0,NC,Catawba County,17.0
1116,2005.0,NC,Catawba County,12.0
1117,2006.0,NC,Catawba County,17.0
1118,2007.0,NC,Catawba County,29.0
1119,2008.0,NC,Catawba County,18.0
1120,2009.0,NC,Catawba County,24.0
1121,2010.0,NC,Catawba County,17.0
1122,2011.0,NC,Catawba County,27.0
1123,2012.0,NC,Catawba County,22.0
1124,2013.0,NC,Catawba County,17.0
1125,2014.0,NC,Catawba County,26.0
1126,2015.0,NC,Catawba County,24.0
1127,2004.0,GA,Catoosa County,11.0
1128,2005.0,GA,Catoosa County,11.0
1129,2006.0,GA,Catoosa County,10.0
1130,2008.0,GA,Catoosa County,11.0
1131,2011.0,GA,Catoosa County,10.0
1132,2012.0,GA,Catoosa County,20.0
1133,2014.0,GA,Catoosa County,12.0
1134,2015.0,GA,Catoosa County,12.0
1135,2015.0,NY,Cattaraugus County,14.0
1136,2011.0,NY,Cayuga County,10.0
1137,2013.0,NY,Cayuga County,10.0
1138,2015.0,NY,Cayuga County,14.0
1139,2003.0,MD,Cecil County,13.0
1140,2004.0,MD,Cecil County,17.0
1141,2005.0,MD,Cecil County,12.0
1142,2006.0,MD,Cecil County,18.0
1143,2007.0,MD,Cecil County,25.0
1144,2008.0,MD,Cecil County,10.0
1145,2009.0,MD,Cecil County,17.0
1146,2010.0,MD,Cecil County,23.0
1147,2011.0,MD,Cecil County,29.0
1148,2012.0,MD,Cecil County,25.0
1149,2013.0,MD,Cecil County,16.0
1150,2014.0,MD,Cecil County,33.0
1151,2015.0,MD,Cecil County,33.0
1152,2004.0,PA,Centre County,10.0
1153,2009.0,PA,Centre County,13.0
1154,2012.0,PA,Centre County,11.0
1155,2014.0,PA,Centre County,12.0
1156,2015.0,PA,Centre County,13.0
1157,2004.0,IL,Champaign County,15.0
1158,2005.0,IL,Champaign County,12.0
1159,2007.0,IL,Champaign County,13.0
1160,2008.0,IL,Champaign County,10.0
1161,2009.0,IL,Champaign County,15.0
1162,2010.0,IL,Champaign County,11.0
1163,2011.0,IL,Champaign County,18.0
1164,2012.0,IL,Champaign County,16.0
1165,2013.0,IL,Champaign County,19.0
1166,2014.0,IL,Champaign County,29.0
1167,2015.0,IL,Champaign County,29.0
1168,2014.0,OH,Champaign County,11.0
1169,2008.0,MD,Charles County,13.0
1170,2009.0,MD,Charles County,11.0
1171,2010.0,MD,Charles County,12.0
1172,2012.0,MD,Charles County,11.0
1173,2014.0,MD,Charles County,18.0
1174,2015.0,MD,Charles County,16.0
1175,2003.0,SC,Charleston County,16.0
1176,2004.0,SC,Charleston County,28.0
1177,2005.0,SC,Charleston County,24.0
1178,2006.0,SC,Charleston County,27.0
1179,2007.0,SC,Charleston County,44.0
1180,2008.0,SC,Charleston County,41.0
1181,2009.0,SC,Charleston County,39.0
1182,2010.0,SC,Charleston County,54.0
1183,2011.0,SC,Charleston County,42.0
1184,2012.0,SC,Charleston County,30.0
1185,2013.0,SC,Charleston County,37.0
1186,2014.0,SC,Charleston County,47.0
1187,2015.0,SC,Charleston County,59.0
1188,2004.0,FL,Charlotte County,17.0
1189,2005.0,FL,Charlotte County,11.0
1190,2006.0,FL,Charlotte County,15.0
1191,2007.0,FL,Charlotte County,17.0
1192,2008.0,FL,Charlotte County,20.0
1193,2009.0,FL,Charlotte County,17.0
1194,2010.0,FL,Charlotte County,17.0
1195,2011.0,FL,Charlotte County,27.0
1196,2012.0,FL,Charlotte County,13.0
1197,2013.0,FL,Charlotte County,12.0
1198,2014.0,FL,Charlotte County,22.0
1199,2015.0,FL,Charlotte County,11.0
1200,2004.0,GA,Chatham County,22.0
1201,2005.0,GA,Chatham County,11.0
1202,2006.0,GA,Chatham County,18.0
1203,2007.0,GA,Chatham County,26.0
1204,2008.0,GA,Chatham County,17.0
1205,2009.0,GA,Chatham County,16.0
1206,2010.0,GA,Chatham County,23.0
1207,2011.0,GA,Chatham County,22.0
1208,2012.0,GA,Chatham County,23.0
1209,2013.0,GA,Chatham County,28.0
1210,2014.0,GA,Chatham County,21.0
1211,2015.0,GA,Chatham County,24.0
1212,2007.0,NY,Chautauqua County,12.0
1213,2013.0,NY,Chautauqua County,13.0
1214,2014.0,NY,Chautauqua County,17.0
1215,2015.0,NY,Chautauqua County,24.0
1216,2003.0,NM,Chaves County,18.0
1217,2004.0,NM,Chaves County,12.0
1218,2005.0,NM,Chaves County,13.0
1219,2006.0,NM,Chaves County,16.0
1220,2008.0,NM,Chaves County,10.0
1221,2009.0,NM,Chaves County,13.0
1222,2011.0,NM,Chaves County,16.0
1223,2012.0,NM,Chaves County,10.0
1224,2013.0,NM,Chaves County,11.0
1225,2015.0,NM,Chaves County,10.0
1226,2008.0,TN,Cheatham County,10.0
1227,2010.0,TN,Cheatham County,10.0
1228,2011.0,TN,Cheatham County,12.0
1229,2013.0,TN,Cheatham County,12.0
1230,2014.0,TN,Cheatham County,16.0
1231,2015.0,TN,Cheatham County,15.0
1232,2010.0,WA,Chelan County,11.0
1233,2011.0,WA,Chelan County,10.0
1234,2011.0,NY,Chemung County,11.0
1235,2012.0,NY,Chemung County,17.0
1236,2013.0,NY,Chemung County,10.0
1237,2015.0,NY,Chemung County,10.0
1238,2003.0,GA,Cherokee County,13.0
1239,2004.0,GA,Cherokee County,10.0
1240,2005.0,GA,Cherokee County,17.0
1241,2006.0,GA,Cherokee County,12.0
1242,2007.0,GA,Cherokee County,22.0
1243,2008.0,GA,Cherokee County,16.0
1244,2009.0,GA,Cherokee County,20.0
1245,2010.0,GA,Cherokee County,26.0
1246,2011.0,GA,Cherokee County,19.0
1247,2012.0,GA,Cherokee County,20.0
1248,2013.0,GA,Cherokee County,28.0
1249,2014.0,GA,Cherokee County,35.0
1250,2015.0,GA,Cherokee County,50.0
1251,2010.0,NC,Cherokee County,11.0
1252,2011.0,NC,Cherokee County,17.0
1253,2006.0,OK,Cherokee County,12.0
1254,2009.0,OK,Cherokee County,11.0
1255,2013.0,OK,Cherokee County,12.0
1256,2014.0,OK,Cherokee County,12.0
1257,2015.0,OK,Cherokee County,11.0
1258,2012.0,SC,Cherokee County,12.0
1259,2003.0,VA,Chesapeake city,14.0
1260,2004.0,VA,Chesapeake city,12.0
1261,2005.0,VA,Chesapeake city,13.0
1262,2006.0,VA,Chesapeake city,15.0
1263,2007.0,VA,Chesapeake city,20.0
1264,2008.0,VA,Chesapeake city,11.0
1265,2009.0,VA,Chesapeake city,18.0
1266,2010.0,VA,Chesapeake city,12.0
1267,2011.0,VA,Chesapeake city,12.0
1268,2012.0,VA,Chesapeake city,12.0
1269,2013.0,VA,Chesapeake city,28.0
1270,2014.0,VA,Chesapeake city,18.0
1271,2015.0,VA,Chesapeake city,36.0
1272,2011.0,NH,Cheshire County,10.0
1273,2012.0,NH,Cheshire County,11.0
1274,2013.0,NH,Cheshire County,12.0
1275,2014.0,NH,Cheshire County,10.0
1276,2003.0,PA,Chester County,16.0
1277,2004.0,PA,Chester County,29.0
1278,2005.0,PA,Chester County,28.0
1279,2006.0,PA,Chester County,30.0
1280,2007.0,PA,Chester County,40.0
1281,2008.0,PA,Chester County,49.0
1282,2009.0,PA,Chester County,49.0
1283,2010.0,PA,Chester County,55.0
1284,2011.0,PA,Chester County,64.0
1285,2012.0,PA,Chester County,55.0
1286,2013.0,PA,Chester County,43.0
1287,2014.0,PA,Chester County,68.0
1288,2015.0,PA,Chester County,92.0
1289,2003.0,VA,Chesterfield County,12.0
1290,2005.0,VA,Chesterfield County,13.0
1291,2006.0,VA,Chesterfield County,13.0
1292,2007.0,VA,Chesterfield County,14.0
1293,2008.0,VA,Chesterfield County,26.0
1294,2009.0,VA,Chesterfield County,18.0
1295,2010.0,VA,Chesterfield County,17.0
1296,2011.0,VA,Chesterfield County,24.0
1297,2012.0,VA,Chesterfield County,19.0
1298,2013.0,VA,Chesterfield County,28.0
1299,2014.0,VA,Chesterfield County,22.0
1300,2015.0,VA,Chesterfield County,31.0
1301,2006.0,AL,Chilton County,13.0
1302,2010.0,AL,Chilton County,10.0
1303,2006.0,VT,Chittenden County,15.0
1304,2011.0,VT,Chittenden County,13.0
1305,2012.0,VT,Chittenden County,14.0
1306,2013.0,VT,Chittenden County,14.0
1307,2014.0,VT,Chittenden County,13.0
1308,2015.0,VT,Chittenden County,22.0
1309,2010.0,MO,Christian County,15.0
1310,2012.0,MO,Christian County,15.0
1311,2003.0,FL,Citrus County,16.0
1312,2004.0,FL,Citrus County,12.0
1313,2005.0,FL,Citrus County,14.0
1314,2006.0,FL,Citrus County,23.0
